,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
514,40960,4/9/1997 00:00,sarnia (canada),on,ca,unknown,30,30 seconds,On this particular night my sister and I went out to our side porch to have a cigarette when she noticed something suddenly appear to t,12/2/2000,42.966667,-82.4
515,41078,4/9/2011 12:00,brantford (canada),on,ca,sphere,240,4 minutes,Brantford Metallic orbs dancing at 500 ft.&#44 then pursued by black helicopter,5/2/2011,43.133333,-80.266667
516,41086,4/9/2011 22:28,burlington (canada),on,ca,formation,180,3 minutes,Formation of lights moving across the night sky&#44 burlington&#44 ont&#44can.,5/2/2011,43.316667,-79.8
517,41132,4/9/2014 20:35,port hope (canada),on,ca,cigar,180,2-3 minutes,I saw a brightly lit object hovering near Lake Ontario in Port Hope&#44 Canada&#44 and suddenly it vanished - in a split second.,4/11/2014,43.95,-78.3
518,41212,5/10/2002 22:00,brampton (canada),on,ca,unknown,6,one hour,At least 10 aircraft with very bright lights circling the Brampton area with no set pattern and altitudes.This is the third time we hav,5/14/2002,43.683333,-79.766667
519,41332,5/11/1997 04:27,ottawa (canada),on,ca,circle,300,5 minute,Got up to go to washroom at 4:27am looked out my window and saw a shining objet hovering outside for about 2 minutes then speed off.,12/2/2000,45.416667,-75.7
520,41380,5/11/2005 00:05,london (canada),on,ca,diamond,45,45 sec,lights over southwestern ontario tues. may 11 2005  2 diamond shaped ships in &quot;northern lightslike&quot; purple cloud.,5/11/2005,42.983333,-81.25
521,41423,5/11/2009 22:51,milton (canada),on,ca,light,360,6 mins,Second identical sighting,8/5/2009,46.3,-63.216667
522,41427,5/11/2010 13:00,ottawa (canada),on,ca,light,240,approx. 4 mins,Sighted 5 circular lights,5/12/2010,45.416667,-75.7
523,41450,5/11/2012 11:16,whitby (canada),on,ca,circle,40,40 seconds,Round White Translucent Object Making Fast Loops to Loops fading in and out,5/13/2012,43.866667,-78.93333299999999
524,41609,5/1/1997 23:00,kitchener (canada),on,ca,triangle,300,1/2 hr,approx 100m long x 30m at back&#44 pointed at front. it was soundless and moving approx 10kph. the only way that i can explain it is to sa,7/26/2002,43.45,-80.5
525,41678,5/1/2004 20:30,cambridge (canada),on,ca,disk,60,approx; 1 minute,HBCCUFO CANADIAN REPORT:  Object that shoots off at a fast rate of speed across the sky nad video taped.,5/4/2004,43.383333,-80.31666700000001
526,41697,5/1/2005 23:00,oshawa (canada),on,ca,other,1500,15-25 minutes,Very large fire orange object in Oshawa&#44 Ontario.,2/14/2006,43.9,-78.866667
527,42052,5/13/2003 02:15,kitchener (canada),on,ca,formation,9,approx. 09 sec&#44,we were at Bingemans Conservation Area and I looed up and thought I saw a shooting star. When my wife turned to look up&#44 two more spit,5/27/2003,43.45,-80.5
528,42055,5/13/2003 20:15,georgetown (canada),on,ca,circle,300,5 min,round quiet rotating and very low flying then sped off in an instant.,5/27/2003,46.183333,-62.533333
529,42094,5/13/2008 04:40,hamilton (canada),on,ca,light,240,3-4 mins,While observing the stars I noticed a small circular light moving around in a circular motion.,6/12/2008,43.25,-79.833333
530,42107,5/13/2009 22:30,ottawa (canada),on,ca,fireball,8,8 sec,Star became a bright white light which began moving then disappeared.  ((NUFORC Note:  Possible Iridium satellite?  PD)),6/9/2009,45.416667,-75.7
531,42151,5/13/2013 23:30,scarborough (canada),on,ca,light,4,3-4 seconds,Bright  whitish-blue roundish light appeared and disappeared  pulse in  3-4 seconds.  ((NUFORC Note:  Possible satellite?  PD)),5/15/2013,43.75,-79.2
532,42168,5/14/2000 11:25,strathroy (east of) (canada),on,ca,diamond,5,5 seconds,We were driving along the highway and we saw a large&#44 bright&#44 diamond shape object in the sky. The object was falling rapidly on an ang,12/2/2000,42.95,-81.616667
533,42274,5/14/2012 23:00,ottawa (canada),on,ca,flash,120,1-2 minutes,3 brilliant flashes seen over East Ottawa,5/29/2012,45.416667,-75.7
534,42289,5/15/1953 16:00,toronto (canada),on,ca,disk,30,20-30 sec,3 discs in formation flipping into clouds and descending  out of them.,12/19/2003,43.666667,-79.416667
535,42323,5/15/1970 22:00,galt (canada),on,ca,disk,900,15 minutes,Craft hoovering over trees,3/19/2009,43.35,-80.3
536,42380,5/15/1988 00:00,cambridge (canada),on,ca,sphere,180,3 minutes,Orange sphere flew over head that was completely silent&#44 and made two perfect 90 degree turns,3/2/2004,43.383333,-80.31666700000001
537,42459,5/15/1999 21:03,essex (canada),on,ca,circle,900,15 min,RASC Observing session. Object 5deg. s polaris&#44 eastward 30 deg.magnitude -2watched with 8&quot; ref&#44 6&quot; ref.. object had long arm that rota,12/2/2000,42.166667,-82.81666700000001
538,42482,5/15/2001 18:30,st. thomas (canada),on,ca,oval,600,10 min.,Aliens prepared to protect themselves from other aliens,12/12/2011,42.783333,-81.18333299999999
539,42495,5/15/2002 13:00,pickering (canada),on,ca,sphere,20,20 seconds,chrome sphere reflecting noon sun on straight NW to SE trajectory,1/10/2009,43.866667,-79.033333
540,42615,5/15/2008 17:00,toronto (canada),on,ca,disk,15,15 seconds,10 mile wide ship over Missasaga&#44 Ont.,12/20/2012,43.666667,-79.416667
541,42921,5/17/2009 23:35,hanover (canada),on,ca,circle,20,20 seconds,Silent&#44 circular shaped burnt orange colored object with no lights that doesn&#39t like being hit with a laser pointer,6/9/2009,44.15,-81.033333
542,42949,5/17/2013 23:46,burlington (canada),on,ca,,420,7 minutes,I saw an extremely bright  satilite fly towards the moon. It disappeared behind light cloud cover about an inch from the moon at an ext,6/2/2013,43.316667,-79.8
543,43033,5/18/2007 22:22,brantford (canada),on,ca,other,2,2 seconds,orange and white globes over Brantford Ontario Canada,6/12/2007,43.133333,-80.266667
544,43034,5/18/2007 22:50,london (canada),on,ca,other,162000,45-hour,30-40 dim lights flying over London Ont. over hour span,6/12/2007,42.983333,-81.25
545,43071,5/18/2010 23:40,acton (canada),on,ca,light,60,60 sec,Moving star vanishes,6/3/2010,43.633333,-80.033333
546,43077,5/18/2012 03:34,kitchener (canada),on,ca,light,60,60 seconds,Strange blue lights over Kitchener.,5/29/2012,43.45,-80.5
547,43165,5/19/2005 01:00,collingwood (canada),on,ca,chevron,60,1 minute,chevron shaped&#44 lights on the bottom&#44 silent craft,6/12/2007,44.5,-80.216667
548,43183,5/19/2006 22:00,st. catharines (canada),on,ca,disk,120,1-2mins,I was 11 Years old.me my best guy friend and our siblings were playing hide and go seek tag in the dark. Suddenly&#44 My sis was screaming,6/3/2010,43.166667,-79.233333
549,43188,5/19/2007 21:10,toronto (canada),on,ca,circle,2400,40 min,UFO in dark&#44 &quot;star-less&quot; sky,6/12/2007,43.666667,-79.416667
550,43279,5/19/2013 22:00,toronto (canada),on,ca,light,20,20 seconds,2 oranges lights going across the sky at constant speed not an aircraft or fireworks,6/2/2013,43.666667,-79.416667
551,43280,5/19/2013 22:45,coboconk (canada),on,ca,circle,30,30 seconds,One round pulsating orange light flying slowly north over Balsam Lake; disappeared after 30 seconds,6/2/2013,44.666667,-78.8
552,43347,5/20/2001 02:00,ottawa (canada),on,ca,light,7200,about 2 hours,2 Bright lights over Ottawa&#44Ont.,8/5/2001,45.416667,-75.7
553,43395,5/20/2005 23:40,hamilton (canada),on,ca,triangle,180,3 minutes,LIGHTS  TRIANGLE  ACTION,9/2/2005,43.25,-79.833333
554,43463,5/20/2011 23:40,ottawa (canada),on,ca,circle,180,3 minutes,Was no manmade too fast second third objects found on you tube months later exactly.,2/4/2013,45.416667,-75.7
555,43476,5/20/2012 20:38,stouffville (canada),on,ca,unknown,300,5 minutes,Awesome UFO Sighting May 20th 2012 North East of Toronto Ontario Canada,5/29/2012,43.966667,-79.25
556,43482,5/20/2012 21:50,dunnville (canada),on,ca,triangle,120,2 min.,Brilliant red light moving E to W horizontaly constant speed  no noise,5/29/2012,42.9,-79.616667
557,43484,5/20/2012 22:00,st. catharines (canada),on,ca,sphere,600,10mins approx.,3 Spheres of Shinny Reddish Orange balls of Flickering Light drifting through the Air,5/29/2012,43.166667,-79.233333
558,43485,5/20/2012 22:26,port dover (canada),on,ca,sphere,40,40 seconds,Bright glowing object in the night sky,5/29/2012,42.783333,-80.2
559,43486,5/20/2012 22:30,mississauga (canada),on,ca,chevron,120,2 min,A very faint V shape air craft flying south in Mississauga at about 10:30 pm.,5/29/2012,43.15,-79.5
560,43497,5/20/2013 22:05,oshawa (canada),on,ca,sphere,90,1.5,Two spherical lights moving together&#44 one in line with the other&#44 at an immense speed.,6/2/2013,43.9,-78.866667
561,43543,5/21/2002 23:50,maxville (canada),on,ca,unknown,5,5 seconds,Lighted object over Maxville ON CA 23:50 21 May 02.,6/12/2002,45.283333,-74.85
562,43554,5/21/2003 23:30,hamilton (canada),on,ca,circle,2100,35 minutes,Three different sightings of dim&#44 orange lights arranged in various shapes passing soundlessly over my house.,10/31/2003,43.25,-79.833333
563,43578,5/21/2006 13:00,keene (canada),on,ca,circle,900,10 to 15 minutes,Round white disk flying at low altitude followed by heavy downpour and boat sinking,10/30/2006,44.25,-78.166667
564,43582,5/21/2006 21:47,lansdowne house (canada),on,ca,circle,120,2 minutes,UFO sighted in a smale Northwestern Ontario&#44 Canada Community.,7/16/2006,52.216667,-87.883333
565,43588,5/21/2007 21:00,toronto (canada),on,ca,circle,60,1 minute,very fast moving flashing lights,6/12/2007,43.666667,-79.416667
566,43620,5/21/2011 01:30,toronto (canada),on,ca,oval,900,15 minutes,Saw 4 lights in a circular pattern&#44 two changed colours several times,5/29/2011,43.666667,-79.416667
567,43629,5/21/2011 20:00,toronto (canada),on,ca,triangle,60,1 minute,((HOAX))  triangle 8 yellow lights over Toronto&#44 Ontario&#44 Canada.,11/19/2012,43.666667,-79.416667
568,43643,5/21/2012 21:00,hamilton (canada),on,ca,circle,1800,30 minutes,Object moving fast&#44 different directions with redish craft moving towars it,5/29/2012,43.25,-79.833333
569,43829,5/22/2003 22:20,ottawa (canada),on,ca,light,40,30-40 sec,Two lights shape and size of a star flying very high and very fast  SW toward NE side by side one of them changing course,5/27/2003,45.416667,-75.7
570,43832,5/22/2003 23:00,toronto (canada),on,ca,light,3600,1 hour,4 UFO&#39s were flying in the sky&#44 quickly from one place to another&#44 one was dissapearing and re-appearing.,5/27/2003,43.666667,-79.416667
571,43856,5/22/2006 23:45,windsor (canada),on,ca,light,120,2 mins,A light brighter than Jupiter started moving across the sky. Went out to check how clear the sky was.  Looked up saw an object brig,7/16/2006,45.583333,-72.0
572,43893,5/22/2010 22:00,ottawa (canada),on,ca,light,120,2 mins,Orange cluster of lights followed by six points of white light - moving in night sky and changing direction.,6/3/2010,45.416667,-75.7
573,43910,5/22/2011 21:30,kitchener (canada),on,ca,fireball,1800,30 mins,Bright orange fire-like ball.,5/29/2011,43.45,-80.5
574,44047,5/23/2011 01:00,golden lake (canada),on,ca,light,180,3 min.,Two Red/Orange lights Golden Lake May Long,5/29/2011,45.583333,-77.25
575,44089,5/24/1996 01:50,toronto (canada),on,ca,triangle,120,1-2 minutes,3 dim trianglular lights on a black trangular base moving slowly low to the ground over Toronto W to E.,9/29/2004,43.666667,-79.416667
576,44142,5/24/2008 02:35,peterborough (canada),on,ca,circle,300,3 to 5 min,2 bright lights going south very high and fast and appearing to go up and out of sight.,6/12/2008,44.3,-78.333333
577,44160,5/24/2009 20:45,teeswater (canada),on,ca,unknown,210,3.5 mins,this video shows millions of different colours&#44unseen at normal speed&#44 I believe is a language using light frequency,6/9/2009,43.983333,-81.283333
578,44179,5/24/2010 21:00,st. catharines (canada),on,ca,fireball,300,5 minutes,Dazzling fireball drifts over St. Catharines,8/7/2011,43.166667,-79.233333
579,44190,5/24/2012 19:00,wallaceburg (canada),on,ca,changing,60,1/2 a minute,A shape changing silver white UFO that changed into seven distinct forms (one with a big light at the top) in a matter of moments.,5/29/2012,42.583333,-82.366667
580,44292,5/25/2008 18:30,ottawa (canada),on,ca,circle,180,3 min,Round disc seen heading north over East Ottawa Canada&#44 Beechwood area May 25 18:30,6/12/2008,45.416667,-75.7
581,44299,5/25/2008 23:40,london (canada),on,ca,formation,8,8 seconds,side by side dim orange lights quickly across sky,6/12/2008,42.983333,-81.25
582,44316,5/25/2009 22:00,mississauga (canada),on,ca,sphere,120,2 mins,Spherical bright glowing craft moves out over Lake Ontario&#44 stops&#44 Comes closer to us&#44 then takes off in the opposite direction...,6/9/2009,43.15,-79.5
583,44492,5/26/2012 22:00,whitby (canada),on,ca,fireball,30,30 seconds,Orange ball of fire moving fast across a clear night sky...,5/29/2012,43.866667,-78.93333299999999
584,44495,5/26/2012 23:00,burlington (canada),on,ca,light,1200,20 mins,Unidentified red lights in the sky,5/29/2012,43.316667,-79.8
585,44522,5/26/2013 21:30,welland (canada),on,ca,circle,4,2-4 seconds,White/Bluish Circular light from SE  over Welland Ontario.,6/2/2013,42.983333,-79.25
586,44557,5/27/1997 23:05,welland (canada),on,ca,diamond,15,15 seconds,I have had an interest in the skies since childhood.  Over the years I have observed northern lights&#44 meteors&#44 satellites and all kinds,12/2/2000,42.983333,-79.25
587,44585,5/27/2004 05:00,hamilton (canada),on,ca,other,10,10 seconds,Arc shaped object&#44 unexplainable.,6/4/2004,43.25,-79.833333
588,44586,5/27/2004 12:10,welland (canada),on,ca,sphere,360,5-6 minutes,dull metallic grey sphere observed while working on a roof&#44 no sound&#44 no lights,6/4/2004,42.983333,-79.25
589,44587,5/27/2004 12:10,welland (canada),on,ca,sphere,360,5-6 minutes,while working on a roof in welland observed what i originally thought was some kids balloon. was talking to my boss on my cell at the t,6/4/2004,42.983333,-79.25
590,44681,5/27/2013 22:10,thunder bay (canada),on,ca,light,120,1-2 minutes,Orange light moving then fading.,6/2/2013,48.4,-89.233333
591,44741,5/28/2006 01:30,london (canada),on,ca,triangle,5,3-5 sec.,large triangular object with 10 to 12 bright red lights spotted over London&#44 Ontario,7/16/2006,42.983333,-81.25
592,44911,5/29/2006 23:55,ottawa (canada),on,ca,light,40,40 sec,Two big lights following a smaller one,7/16/2006,45.416667,-75.7
593,44919,5/29/2007 22:27,toronto (canada),on,ca,cigar,180,3 minutes,March 30th  07 Maryland craft sighting spotted in Toronto on May 29th 07,6/12/2007,43.666667,-79.416667
594,44996,5/30/1970 22:00,brantford (canada),on,ca,disk,2700,45 min.,while watching the eclipse of the moon I noticed a light far out in the heavens that was quite larger and brighter then the other stars,2/12/2004,43.133333,-80.266667
595,45027,5/30/2002 12:20,ottawa (canada),on,ca,triangle,20,20 seconds,Large triangular strobe-like craft,6/12/2002,45.416667,-75.7
596,45051,5/30/2005 04:00,toronto (canada),on,ca,formation,15,12-15 secs,3 amber lights,10/31/2008,43.666667,-79.416667
597,45072,5/30/2008 09:10,elliot lake (canada),on,ca,oval,25,25 sec,I am going into my 4th year of university to become a teacher and work for the city of Elliot Lake under their summer student program a,6/12/2008,46.383333,-82.65
598,45118,5/30/2011 23:15,whitby (canada),on,ca,light,7,5-7 seconds,Slow low round white light fades out.,6/3/2011,43.866667,-78.93333299999999
599,45140,5/30/2013 21:50,ottawa (canada),on,ca,light,120,2 minutes,Saw bright yellow light,6/2/2013,45.416667,-75.7
600,45256,5/31/2012 03:45,whitby (canada),on,ca,light,300,aprox 5 minutes,a light with intelegence in the north east sky above whitby .,6/5/2012,43.866667,-78.93333299999999
601,45282,5/31/2013 23:00,kingston (canada),on,ca,fireball,120,2 minutes,Orange/red fireball in SE Ontario.,6/2/2013,44.233333,-76.483333
602,45439,5/3/2014 22:00,mount hope (canada),on,ca,teardrop,2700,45 minutes,Shell shaped object twitching it&#39s way up in the sky&#44 same time every other night.,5/8/2014,43.14,-79.9
603,45461,5/4/1998 20:55,windsor (canada),on,ca,fireball,15,15 secs,The 2 crafts circled&#44crossed each other&#44 then dissapered,12/2/2000,45.583333,-72.0
604,45588,5/4/2013 22:00,london (canada),on,ca,cylinder,45,45 seconds,The craft flew faster than anything ive ever sen and made no noise,7/3/2013,42.983333,-81.25
605,45589,5/4/2013 22:00,london (canada),on,ca,fireball,45,45 seconds,Red fireball seen over london ontario canada may 4th 2013,7/3/2013,42.983333,-81.25
606,45701,5/5/2005 05:50,burlington (canada),on,ca,changing,300,5 min,quite large,3/11/2006,43.316667,-79.8
607,45730,5/5/2007 22:39,toronto (canada),on,ca,,5,5 seconds,observed a UFO in Toronto Canada,6/12/2007,43.666667,-79.416667
